clean,corrupt,predict,corrupt_labels
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Manila, then Moldova corresponds to",Chisinau,Manila
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Doha, then Moldova corresponds to",Chisinau,Doha
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Moscow, then Moldova corresponds to",Chisinau,Moscow
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Apia, then Moldova corresponds to",Chisinau,Apia
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Edinburgh, then Moldova corresponds to",Chisinau,Edinburgh
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Belgrade, then Moldova corresponds to",Chisinau,Belgrade
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Victoria, then Moldova corresponds to",Chisinau,Victoria
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Singapore, then Moldova corresponds to",Chisinau,Singapore
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Stockholm, then Moldova corresponds to",Chisinau,Stockholm
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Damascus, then Moldova corresponds to",Chisinau,Damascus
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Kyiv, then Moldova corresponds to",Chisinau,Kyiv
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Hanoi, then Moldova corresponds to",Chisinau,Hanoi
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Cardiff, then Moldova corresponds to",Chisinau,Cardiff
"If Spain corresponds to Madrid, then Moldova corresponds to","If Spain corresponds to Harare, then Moldova corresponds to",Chisinau,Harare
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Sukhumi, then Turkey corresponds to",Ankara,Sukhumi
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Oranjestad, then Turkey corresponds to",Ankara,Oranjestad
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Bridgetown, then Turkey corresponds to",Ankara,Bridgetown
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Thimphu, then Turkey corresponds to",Ankara,Thimphu
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Brasília, then Turkey corresponds to",Ankara,Brasília
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Bujumbura, then Turkey corresponds to",Ankara,Bujumbura
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Bogotá, then Turkey corresponds to",Ankara,Bogotá
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Willemstad, then Turkey corresponds to",Ankara,Willemstad
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Bishkek, then Turkey corresponds to",Ankara,Bishkek
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Vilnius, then Turkey corresponds to",Ankara,Vilnius
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Luxembourg, then Turkey corresponds to",Ankara,Luxembourg
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Lilongwe, then Turkey corresponds to",Ankara,Lilongwe
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Chisinau, then Turkey corresponds to",Ankara,Chisinau
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Kathmandu, then Turkey corresponds to",Ankara,Kathmandu
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Ngerulmud, then Turkey corresponds to",Ankara,Ngerulmud
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Bratislava, then Turkey corresponds to",Ankara,Bratislava
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Ljubljana, then Turkey corresponds to",Ankara,Ljubljana
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Dushanbe, then Turkey corresponds to",Ankara,Dushanbe
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Tiraspol, then Turkey corresponds to",Ankara,Tiraspol
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Ashgabat, then Turkey corresponds to",Ankara,Ashgabat
"If Sudan corresponds to Khartoum, then Turkey corresponds to","If Sudan corresponds to Tashkent, then Turkey corresponds to",Ankara,Tashkent
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tirana, then Niue corresponds to",Alofi,Tirana
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Algiers, then Niue corresponds to",Alofi,Algiers
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Yerevan, then Niue corresponds to",Alofi,Yerevan
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Canberra, then Niue corresponds to",Alofi,Canberra
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Nassau, then Niue corresponds to",Alofi,Nassau
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Dhaka, then Niue corresponds to",Alofi,Dhaka
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Minsk, then Niue corresponds to",Alofi,Minsk
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Belmopan, then Niue corresponds to",Alofi,Belmopan
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Gaborone, then Niue corresponds to",Alofi,Gaborone
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Sofia, then Niue corresponds to",Alofi,Sofia
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Yaoundé, then Niue corresponds to",Alofi,Yaoundé
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Zagreb, then Niue corresponds to",Alofi,Zagreb
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Havana, then Niue corresponds to",Alofi,Havana
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Quito, then Niue corresponds to",Alofi,Quito
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Asmara, then Niue corresponds to",Alofi,Asmara
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tallinn, then Niue corresponds to",Alofi,Tallinn
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Helsinki, then Niue corresponds to",Alofi,Helsinki
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Libreville, then Niue corresponds to",Alofi,Libreville
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Banjul, then Niue corresponds to",Alofi,Banjul
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tbilisi, then Niue corresponds to",Alofi,Tbilisi
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Gibraltar, then Niue corresponds to",Alofi,Gibraltar
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Conakry, then Niue corresponds to",Alofi,Conakry
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Jakarta, then Niue corresponds to",Alofi,Jakarta
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tehran, then Niue corresponds to",Alofi,Tehran
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Nairobi, then Niue corresponds to",Alofi,Nairobi
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tarawa, then Niue corresponds to",Alofi,Tarawa
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Pristina, then Niue corresponds to",Alofi,Pristina
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Vientiane, then Niue corresponds to",Alofi,Vientiane
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Beirut, then Niue corresponds to",Alofi,Beirut
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Maseru, then Niue corresponds to",Alofi,Maseru
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Monrovia, then Niue corresponds to",Alofi,Monrovia
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tripoli, then Niue corresponds to",Alofi,Tripoli
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Vaduz, then Niue corresponds to",Alofi,Vaduz
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Skopje, then Niue corresponds to",Alofi,Skopje
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Bamako, then Niue corresponds to",Alofi,Bamako
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Valletta, then Niue corresponds to",Alofi,Valletta
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Podgorica, then Niue corresponds to",Alofi,Podgorica
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Plymouth, then Niue corresponds to",Alofi,Plymouth
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Rabat, then Niue corresponds to",Alofi,Rabat
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Windhoek, then Niue corresponds to",Alofi,Windhoek
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Niamey, then Niue corresponds to",Alofi,Niamey
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Abuja, then Niue corresponds to",Alofi,Abuja
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Alofi, then Niue corresponds to",Alofi,Alofi
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Asunción, then Niue corresponds to",Alofi,Asunción
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Warsaw, then Niue corresponds to",Alofi,Warsaw
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Lisbon, then Niue corresponds to",Alofi,Lisbon
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Bucharest, then Niue corresponds to",Alofi,Bucharest
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Kigali, then Niue corresponds to",Alofi,Kigali
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Dakar, then Niue corresponds to",Alofi,Dakar
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Hargeisa, then Niue corresponds to",Alofi,Hargeisa
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Dodoma, then Niue corresponds to",Alofi,Dodoma
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Bangkok, then Niue corresponds to",Alofi,Bangkok
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Lomé, then Niue corresponds to",Alofi,Lomé
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Tunis, then Niue corresponds to",Alofi,Tunis
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Ankara, then Niue corresponds to",Alofi,Ankara
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Funafuti, then Niue corresponds to",Alofi,Funafuti
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Kampala, then Niue corresponds to",Alofi,Kampala
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Montevideo, then Niue corresponds to",Alofi,Montevideo
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Caracas, then Niue corresponds to",Alofi,Caracas
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Sanaá, then Niue corresponds to",Alofi,Sanaá
"If Suriname corresponds to Paramaribo, then Niue corresponds to","If Suriname corresponds to Lusaka, then Niue corresponds to",Alofi,Lusaka
"If Sweden corresponds to Stockholm, then Fiji corresponds to","If Sweden corresponds to Kabul, then Fiji corresponds to",Suva,Kabul
