clean,corrupt,predict,corrupt_labels
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Thailand corresponds to",Conakry,Bangkok
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Togo corresponds to",Conakry,Lomé
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Turkey corresponds to",Conakry,Ankara
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Ukraine corresponds to",Conakry,Kyiv
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Vietnam corresponds to",Conakry,Hanoi
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Wales corresponds to",Conakry,Cardiff
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Yemen corresponds to",Conakry,Sanaá
"If Sudan corresponds to Khartoum, then Guinea corresponds to","If Sudan corresponds to Khartoum, then Zimbabwe corresponds to",Conakry,Harare
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Abkhazia corresponds to",Luxembourg,Sukhumi
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Bangladesh corresponds to",Luxembourg,Dhaka
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Bhutan corresponds to",Luxembourg,Thimphu
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Botswana corresponds to",Luxembourg,Gaborone
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Curaçao corresponds to",Luxembourg,Willemstad
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Kazakhstan corresponds to",Luxembourg,Astana
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Kiribati corresponds to",Luxembourg,Tarawa
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Lithuania corresponds to",Luxembourg,Vilnius
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Madagascar corresponds to",Luxembourg,Antananarivo
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Mauritania corresponds to",Luxembourg,Nouakchott
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Montenegro corresponds to",Luxembourg,Podgorica
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Montserrat corresponds to",Luxembourg,Plymouth
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Mozambique corresponds to",Luxembourg,Maputo
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Namibia corresponds to",Luxembourg,Windhoek
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Seychelles corresponds to",Luxembourg,Victoria
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Somaliland corresponds to",Luxembourg,Hargeisa
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Tajikistan corresponds to",Luxembourg,Dushanbe
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Transnistria corresponds to",Luxembourg,Tiraspol
"If Suriname corresponds to Paramaribo, then Luxembourg corresponds to","If Suriname corresponds to Paramaribo, then Uzbekistan corresponds to",Luxembourg,Tashkent
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Angola corresponds to",Dublin,Luanda
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Armenia corresponds to",Dublin,Yerevan
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Aruba corresponds to",Dublin,Oranjestad
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Austria corresponds to",Dublin,Vienna
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Belarus corresponds to",Dublin,Minsk
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Belgium corresponds to",Dublin,Brussels
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Belize corresponds to",Dublin,Belmopan
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Chile corresponds to",Dublin,Santiago
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Cuba corresponds to",Dublin,Havana
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Denmark corresponds to",Dublin,Copenhagen
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Ecuador corresponds to",Dublin,Quito
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Egypt corresponds to",Dublin,Cairo
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Fiji corresponds to",Dublin,Suva
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Finland corresponds to",Dublin,Helsinki
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Gabon corresponds to",Dublin,Libreville
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Georgia corresponds to",Dublin,Tbilisi
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Ghana corresponds to",Dublin,Accra
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Greenland corresponds to",Dublin,Nuuk
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Guam corresponds to",Dublin,Hagåtña
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Guinea corresponds to",Dublin,Conakry
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Guyana corresponds to",Dublin,Georgetown
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Hungary corresponds to",Dublin,Budapest
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Iceland corresponds to",Dublin,Reykjavík
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Italy corresponds to",Dublin,Rome
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Kenya corresponds to",Dublin,Nairobi
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Laos corresponds to",Dublin,Vientiane
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Latvia corresponds to",Dublin,Riga
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Libya corresponds to",Dublin,Tripoli
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Malawi corresponds to",Dublin,Lilongwe
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Mali corresponds to",Dublin,Bamako
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Malta corresponds to",Dublin,Valletta
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Monaco corresponds to",Dublin,Monaco
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Morocco corresponds to",Dublin,Rabat
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Myanmar corresponds to",Dublin,Naypyidaw
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Niger corresponds to",Dublin,Niamey
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Niue corresponds to",Dublin,Alofi
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Norway corresponds to",Dublin,Oslo
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Oman corresponds to",Dublin,Muscat
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Pakistan corresponds to",Dublin,Islamabad
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Palau corresponds to",Dublin,Ngerulmud
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Palestine corresponds to",Dublin,Jerusalem
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Peru corresponds to",Dublin,Lima
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Poland corresponds to",Dublin,Warsaw
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Portugal corresponds to",Dublin,Lisbon
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Qatar corresponds to",Dublin,Doha
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Romania corresponds to",Dublin,Bucharest
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Samoa corresponds to",Dublin,Apia
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Senegal corresponds to",Dublin,Dakar
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Serbia corresponds to",Dublin,Belgrade
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Singapore corresponds to",Dublin,Singapore
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Sudan corresponds to",Dublin,Khartoum
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Switzerland corresponds to",Dublin,Bern
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Syria corresponds to",Dublin,Damascus
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Thailand corresponds to",Dublin,Bangkok
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Togo corresponds to",Dublin,Lomé
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Turkey corresponds to",Dublin,Ankara
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Ukraine corresponds to",Dublin,Kyiv
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Vietnam corresponds to",Dublin,Hanoi
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Wales corresponds to",Dublin,Cardiff
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Yemen corresponds to",Dublin,Sanaá
"If Sweden corresponds to Stockholm, then Ireland corresponds to","If Sweden corresponds to Stockholm, then Zimbabwe corresponds to",Dublin,Harare
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Afghanistan corresponds to",Kingston,Kabul
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Albania corresponds to",Kingston,Tirana
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Algeria corresponds to",Kingston,Algiers
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Azerbaijan corresponds to",Kingston,Baku
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Bahamas corresponds to",Kingston,Nassau
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Bahrain corresponds to",Kingston,Manama
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Barbados corresponds to",Kingston,Bridgetown
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Bermuda corresponds to",Kingston,Hamilton
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Bolivia corresponds to",Kingston,Sucre
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Bulgaria corresponds to",Kingston,Sofia
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Burundi corresponds to",Kingston,Bujumbura
"If Switzerland corresponds to Bern, then Jamaica corresponds to","If Switzerland corresponds to Bern, then Cameroon corresponds to",Kingston,Yaoundé
